sep=;
Agent1;Agent2;Domain;Agreement;Util1;Util2
MiCROAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
VortexAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
VortexAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.1311;0.4894
VortexAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
VortexAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
VortexAgent;VortexAgent;SmallCoop;YES;1.0499;0.8400
RandomAgent;RandomAgent;SmallComp;YES;0.8177;0.4663
RandomAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
RandomAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.0000;1.0000
RandomAgent;AdaptiveAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;AdaptiveAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;AdaptiveAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;MiCROAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;MiCROAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;MiCROAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.0000;1.0000
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
TimeBased_Boulware;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
TimeBased_Boulware;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Conceder;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Conceder;RandomAgent;SmallComp;YES;1.0342;0.0000
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.8177;0.4663
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.2165;0.5337
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.2165;0.5337
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
AdaptiveAgent;TimeBased_Boulware;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;TimeBased_Boulware;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;TimeBased_Boulware;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;TimeBased_Conceder;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;TimeBased_Conceder;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;TimeBased_Conceder;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.0000;1.0000
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
AdaptiveAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
AdaptiveAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
MiCROAgent;RandomAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;RandomAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;RandomAgent;SmallComp;YES;0.8177;0.4663
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.2165;0.5337
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.2165;0.5337
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.2165;0.5337
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.2165;0.5337
MiCROAgent;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;AdaptiveAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;MiCROAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;MiCROAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;MiCROAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;PhoenixAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;PhoenixAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;PhoenixAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;VortexAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;VortexAgent;SmallComp;YES;0.2165;0.5337
MiCROAgent;VortexAgent;SmallComp;YES;0.2165;0.5337
PhoenixAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
PhoenixAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
PhoenixAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
PhoenixAgent;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
PhoenixAgent;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
PhoenixAgent;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
PhoenixAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
PhoenixAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
PhoenixAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
PhoenixAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
VortexAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
VortexAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
VortexAgent;RandomAgent;SmallComp;YES;1.0342;0.0000
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.8177;0.4663
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8177;0.4663
VortexAgent;AdaptiveAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;AdaptiveAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;AdaptiveAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;MiCROAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;PhoenixAgent;SmallComp;YES;0.8177;0.4663
VortexAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
VortexAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
VortexAgent;VortexAgent;SmallComp;NO;0.0000;0.0000
RandomAgent;RandomAgent;MedCoop;YES;0.7323;0.3384
RandomAgent;RandomAgent;MedCoop;YES;0.4468;0.3130
RandomAgent;RandomAgent;MedCoop;YES;0.0951;0.1290
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.4086;0.9836
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.4086;0.9836
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.7955;0.9899
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.8701;1.0000
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;MiCROAgent;MedCoop;YES;0.6592;0.9847
RandomAgent;MiCROAgent;MedCoop;YES;0.5655;0.9256
RandomAgent;MiCROAgent;MedCoop;YES;0.8715;0.6963
RandomAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;RandomAgent;MedCoop;YES;0.9994;0.6667
TimeBased_Boulware;RandomAgent;MedCoop;YES;1.0325;0.6253
TimeBased_Boulware;RandomAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;RandomAgent;MedCoop;YES;0.8715;0.6963
TimeBased_Conceder;RandomAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;RandomAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.9980;0.9705
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8701;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8701;1.0000
AdaptiveAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;0.9994;0.6667
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;0.9994;0.6667
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;0.9994;0.6667
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.8701;1.0000
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
AdaptiveAgent;PhoenixAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;PhoenixAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;PhoenixAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;VortexAgent;MedCoop;YES;1.0325;0.6253
AdaptiveAgent;VortexAgent;MedCoop;YES;0.9994;0.6667
AdaptiveAgent;VortexAgent;MedCoop;YES;1.0325;0.6253
MiCROAgent;RandomAgent;MedCoop;YES;0.8300;0.6447
MiCROAgent;RandomAgent;MedCoop;YES;0.8715;0.6963
MiCROAgent;RandomAgent;MedCoop;YES;0.7175;0.0744
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8701;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8701;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8701;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8701;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
PhoenixAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
PhoenixAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;0.9994;0.6667
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;0.9994;0.6667
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;0.9994;0.6667
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
PhoenixAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
PhoenixAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8701;1.0000
PhoenixAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
PhoenixAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
PhoenixAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
VortexAgent;RandomAgent;MedCoop;YES;1.0325;0.6253
VortexAgent;RandomAgent;MedCoop;NO;0.0000;0.0000
VortexAgent;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
VortexAgent;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
VortexAgent;TimeBased_Boulware;MedCoop;YES;0.9980;0.9705
VortexAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
VortexAgent;TimeBased_Conceder;MedCoop;YES;0.9980;0.9705
VortexAgent;TimeBased_Conceder;MedCoop;YES;1.0325;0.6253
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8701;1.0000
VortexAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;MiCROAgent;MedCoop;YES;0.8701;1.0000
VortexAgent;MiCROAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;PhoenixAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;PhoenixAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;PhoenixAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
VortexAgent;VortexAgent;MedCoop;YES;0.9980;0.9705
RandomAgent;RandomAgent;MedComp;YES;0.7735;0.0671
RandomAgent;RandomAgent;MedComp;YES;0.5160;0.4638
RandomAgent;RandomAgent;MedComp;YES;0.8550;0.1417
RandomAgent;TimeBased_Boulware;MedComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Boulware;MedComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Boulware;MedComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Conceder;MedComp;YES;0.2858;0.8712
RandomAgent;TimeBased_Conceder;MedComp;YES;0.0000;1.0000
RandomAgent;TimeBased_Conceder;MedComp;YES;0.2440;0.8950
RandomAgent;AdaptiveAgent;MedComp;YES;0.0000;1.0000
RandomAgent;AdaptiveAgent;MedComp;YES;0.0000;1.0000
RandomAgent;AdaptiveAgent;MedComp;YES;0.0000;1.0000
RandomAgent;MiCROAgent;MedComp;YES;0.0125;0.9454
RandomAgent;MiCROAgent;MedComp;YES;0.2858;0.8712
RandomAgent;MiCROAgent;MedComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;MedComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;MedComp;YES;0.0000;1.0000
RandomAgent;PhoenixAgent;MedComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;MedComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;MedComp;YES;0.0000;1.0000
RandomAgent;VortexAgent;MedComp;YES;0.0000;1.0000
TimeBased_Boulware;RandomAgent;MedComp;YES;1.0027;0.0218
TimeBased_Boulware;RandomAgent;MedComp;YES;1.0027;0.0218
TimeBased_Boulware;RandomAgent;MedComp;YES;1.0238;0.0000
